dataset,source_path,subject_id,trial_id,activity_id,class_dir,source_hz,target_hz,raw_samples,processed_samples,duration_seconds,effective_fs_before,effective_fs_after,resampling_method,timestamp_mode,acc_rows,gyro_rows
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user7\user7_adl7.csv,user7,user7_adl7,adl7,adl,20.0,25.0,410,512,20.44,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,410,410
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user7\user7_adl8.csv,user7,user7_adl8,adl8,adl,20.0,25.0,583,728,29.080000000000002,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,584,583
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user7\user7_adl9.csv,user7,user7_adl9,adl9,adl,20.0,25.0,360,449,17.92,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,360,360
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user8\user8_adl1.csv,user8,user8_adl1,adl1,adl,20.0,25.0,693,866,34.6,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,695,693
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user8\user8_adl10.csv,user8,user8_adl10,adl10,adl,20.0,25.0,394,492,19.64,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,394,394
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user8\user8_adl11.csv,user8,user8_adl11,adl11,adl,20.0,25.0,656,819,32.72,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,656,656
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user8\user8_adl12.csv,user8,user8_adl12,adl12,adl,20.0,25.0,1881,2351,94.0,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,1900,1881
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user8\user8_adl13.csv,user8,user8_adl13,adl13,adl,20.0,25.0,601,751,30.0,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,601,601
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user8\user8_adl14.csv,user8,user8_adl14,adl14,adl,20.0,25.0,1139,1423,56.88,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,1141,1139
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user8\user8_adl15.csv,user8,user8_adl15,adl15,adl,20.0,25.0,994,1242,49.64,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,994,994
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user8\user8_adl16.csv,user8,user8_adl16,adl16,adl,20.0,25.0,554,692,27.64,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,554,565
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user8\user8_adl2.csv,user8,user8_adl2,adl2,adl,20.0,25.0,675,843,33.68,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,675,675
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user8\user8_adl3.csv,user8,user8_adl3,adl3,adl,20.0,25.0,2476,3094,123.72,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,2476,3137
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user8\user8_adl4.csv,user8,user8_adl4,adl4,adl,20.0,25.0,358,447,17.84,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,358,358
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user8\user8_adl5.csv,user8,user8_adl5,adl5,adl,20.0,25.0,1087,1358,54.28,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,1087,1410
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user8\user8_adl6.csv,user8,user8_adl6,adl6,adl,20.0,25.0,1113,1391,55.6,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,1113,1775
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user8\user8_adl7.csv,user8,user8_adl7,adl7,adl,20.0,25.0,643,803,32.08,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,644,643
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user8\user8_adl8.csv,user8,user8_adl8,adl8,adl,20.0,25.0,806,1007,40.24,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,806,1469
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user8\user8_adl9.csv,user8,user8_adl9,adl9,adl,20.0,25.0,1084,1354,54.120000000000005,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,1084,1084
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user9\user9_adl1.csv,user9,user9_adl1,adl1,adl,20.0,25.0,521,651,26.0,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,522,521
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user9\user9_adl10.csv,user9,user9_adl10,adl10,adl,20.0,25.0,1139,1423,56.88,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,1139,1139
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user9\user9_adl11.csv,user9,user9_adl11,adl11,adl,20.0,25.0,1079,1348,53.88,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,1079,1079
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user9\user9_adl12.csv,user9,user9_adl12,adl12,adl,20.0,25.0,369,461,18.400000000000002,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,369,369
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user9\user9_adl13.csv,user9,user9_adl13,adl13,adl,20.0,25.0,520,649,25.92,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,520,536
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user9\user9_adl14.csv,user9,user9_adl14,adl14,adl,20.0,25.0,908,1134,45.32,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,908,992
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user9\user9_adl15.csv,user9,user9_adl15,adl15,adl,20.0,25.0,1138,1422,56.84,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,1138,1138
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user9\user9_adl16.csv,user9,user9_adl16,adl16,adl,20.0,25.0,939,1173,46.88,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,940,939
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user9\user9_adl2.csv,user9,user9_adl2,adl2,adl,20.0,25.0,1210,1512,60.44,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,1210,1210
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user9\user9_adl3.csv,user9,user9_adl3,adl3,adl,20.0,25.0,709,886,35.4,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,709,709
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user9\user9_adl4.csv,user9,user9_adl4,adl4,adl,20.0,25.0,544,679,27.12,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,545,544
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user9\user9_adl5.csv,user9,user9_adl5,adl5,adl,20.0,25.0,564,704,28.12,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,564,564
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user9\user9_adl6.csv,user9,user9_adl6,adl6,adl,20.0,25.0,1115,1393,55.68,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,1115,1791
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user9\user9_adl7.csv,user9,user9_adl7,adl7,adl,20.0,25.0,598,747,29.84,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,598,598
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user9\user9_adl8.csv,user9,user9_adl8,adl8,adl,20.0,25.0,1089,1361,54.4,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,1089,1537
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user9\user9_adl9.csv,user9,user9_adl9,adl9,adl,20.0,25.0,655,818,32.68,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,676,655
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user1\user1_fall1.csv,user1,user1_fall1,fall1,fall,20.0,25.0,24,29,1.12,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,42,24
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user1\user1_fall2.csv,user1,user1_fall2,fall2,fall,20.0,25.0,88,109,4.32,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,307,88
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user1\user1_fall3.csv,user1,user1_fall3,fall3,fall,20.0,25.0,86,107,4.24,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,326,86
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user1\user1_fall4.csv,user1,user1_fall4,fall4,fall,20.0,25.0,30,37,1.44,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,42,30
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user1\user1_fall5.csv,user1,user1_fall5,fall5,fall,20.0,25.0,84,104,4.12,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,308,84
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user1\user1_fall6.csv,user1,user1_fall6,fall6,fall,20.0,25.0,93,116,4.6000000000000005,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,93,93
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user1\user1_fall7.csv,user1,user1_fall7,fall7,fall,20.0,25.0,103,128,5.08,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,325,103
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user1\user1_fall8.csv,user1,user1_fall8,fall8,fall,20.0,25.0,24,29,1.12,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,24,39
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user10\user10_fall1.csv,user10,user10_fall1,fall1,fall,20.0,25.0,594,742,29.64,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,594,594
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user10\user10_fall2.csv,user10,user10_fall2,fall2,fall,20.0,25.0,1530,1912,76.44,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,1531,1530
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user10\user10_fall3.csv,user10,user10_fall3,fall3,fall,20.0,25.0,998,1247,49.84,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,998,998
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user10\user10_fall4.csv,user10,user10_fall4,fall4,fall,20.0,25.0,2458,3072,122.84,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,2458,2458
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user10\user10_fall5.csv,user10,user10_fall5,fall5,fall,20.0,25.0,2458,3072,122.84,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,2459,2458
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user10\user10_fall6.csv,user10,user10_fall6,fall6,fall,20.0,25.0,560,699,27.92,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,560,560
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user10\user10_fall7.csv,user10,user10_fall7,fall7,fall,20.0,25.0,396,494,19.72,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,397,396
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user10\user10_fall8.csv,user10,user10_fall8,fall8,fall,20.0,25.0,358,447,17.84,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,358,358
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user11\user11_fall1.csv,user11,user11_fall1,fall1,fall,20.0,25.0,244,304,12.120000000000001,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,244,244
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user11\user11_fall2.csv,user11,user11_fall2,fall2,fall,20.0,25.0,319,398,15.88,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,319,328
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user11\user11_fall3.csv,user11,user11_fall3,fall3,fall,20.0,25.0,1347,1683,67.28,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,1347,1347
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user11\user11_fall4.csv,user11,user11_fall4,fall4,fall,20.0,25.0,1061,1326,53.0,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,1061,1061
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user11\user11_fall5.csv,user11,user11_fall5,fall5,fall,20.0,25.0,2446,3057,122.24000000000001,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,2446,2446
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user11\user11_fall6.csv,user11,user11_fall6,fall6,fall,20.0,25.0,489,611,24.400000000000002,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,491,489
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user11\user11_fall7.csv,user11,user11_fall7,fall7,fall,20.0,25.0,462,577,23.04,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,462,481
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user11\user11_fall8.csv,user11,user11_fall8,fall8,fall,20.0,25.0,322,402,16.04,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,323,322
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user12\user12_fall1.csv,user12,user12_fall1,fall1,fall,20.0,25.0,555,693,27.68,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,555,555
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user12\user12_fall2.csv,user12,user12_fall2,fall2,fall,20.0,25.0,735,918,36.68,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,744,735
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user12\user12_fall3.csv,user12,user12_fall3,fall3,fall,20.0,25.0,529,661,26.400000000000002,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,530,529
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user12\user12_fall4.csv,user12,user12_fall4,fall4,fall,20.0,25.0,695,868,34.68,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,695,695
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user12\user12_fall5.csv,user12,user12_fall5,fall5,fall,20.0,25.0,568,709,28.32,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,571,568
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user12\user12_fall6.csv,user12,user12_fall6,fall6,fall,20.0,25.0,827,1033,41.28,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,827,827
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user12\user12_fall7.csv,user12,user12_fall7,fall7,fall,20.0,25.0,727,908,36.28,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,744,727
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user12\user12_fall8.csv,user12,user12_fall8,fall8,fall,20.0,25.0,703,878,35.08,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,704,703
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user13\user13_fall1.csv,user13,user13_fall1,fall1,fall,20.0,25.0,273,341,13.6,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,276,273
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user13\user13_fall2.csv,user13,user13_fall2,fall2,fall,20.0,25.0,777,971,38.800000000000004,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,777,777
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user13\user13_fall3.csv,user13,user13_fall3,fall3,fall,20.0,25.0,1359,1698,67.88,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,1359,1359
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user13\user13_fall4.csv,user13,user13_fall4,fall4,fall,20.0,25.0,1046,1307,52.24,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,1047,1046
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user13\user13_fall5.csv,user13,user13_fall5,fall5,fall,20.0,25.0,528,659,26.32,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,528,528
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user13\user13_fall6.csv,user13,user13_fall6,fall6,fall,20.0,25.0,154,192,7.640000000000001,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,154,154
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user13\user13_fall7.csv,user13,user13_fall7,fall7,fall,20.0,25.0,799,998,39.88,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,799,799
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user13\user13_fall8.csv,user13,user13_fall8,fall8,fall,20.0,25.0,594,742,29.64,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,595,594
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user14\user14_fall1.csv,user14,user14_fall1,fall1,fall,20.0,25.0,541,676,27.0,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,542,541
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user14\user14_fall2.csv,user14,user14_fall2,fall2,fall,20.0,25.0,818,1022,40.84,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,818,818
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user14\user14_fall3.csv,user14,user14_fall3,fall3,fall,20.0,25.0,716,894,35.72,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,717,716
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user14\user14_fall4.csv,user14,user14_fall4,fall4,fall,20.0,25.0,878,1097,43.84,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,878,878
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user14\user14_fall5.csv,user14,user14_fall5,fall5,fall,20.0,25.0,739,923,36.88,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,740,739
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user14\user14_fall6.csv,user14,user14_fall6,fall6,fall,20.0,25.0,1564,1954,78.12,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,1565,1564
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user14\user14_fall7.csv,user14,user14_fall7,fall7,fall,20.0,25.0,378,472,18.84,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,378,378
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user14\user14_fall8.csv,user14,user14_fall8,fall8,fall,20.0,25.0,835,1043,41.68,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,836,835
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user15\user15_fall1.csv,user15,user15_fall1,fall1,fall,20.0,25.0,239,298,11.88,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,240,239
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user15\user15_fall2.csv,user15,user15_fall2,fall2,fall,20.0,25.0,785,981,39.2,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,785,785
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user15\user15_fall3.csv,user15,user15_fall3,fall3,fall,20.0,25.0,1571,1963,78.48,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,1571,1571
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user15\user15_fall4.csv,user15,user15_fall4,fall4,fall,20.0,25.0,1533,1916,76.60000000000001,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,1533,1533
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user15\user15_fall5.csv,user15,user15_fall5,fall5,fall,20.0,25.0,1570,1962,78.44,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,1570,1570
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user15\user15_fall6.csv,user15,user15_fall6,fall6,fall,20.0,25.0,528,659,26.32,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,528,528
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user15\user15_fall7.csv,user15,user15_fall7,fall7,fall,20.0,25.0,829,1036,41.4,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,829,829
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user15\user15_fall8.csv,user15,user15_fall8,fall8,fall,20.0,25.0,828,1034,41.32,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,828,828
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user16\user16_fall1.csv,user16,user16_fall1,fall1,fall,20.0,25.0,179,223,8.88,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,179,179
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user16\user16_fall2.csv,user16,user16_fall2,fall2,fall,20.0,25.0,728,909,36.32,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,728,728
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user16\user16_fall3.csv,user16,user16_fall3,fall3,fall,20.0,25.0,684,854,34.12,20.0,25.000000000000004,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,684,684
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user16\user16_fall4.csv,user16,user16_fall4,fall4,fall,20.0,25.0,1233,1541,61.6,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,1234,1233
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user16\user16_fall5.csv,user16,user16_fall5,fall5,fall,20.0,25.0,1616,2019,80.72,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,1616,1616
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user16\user16_fall6.csv,user16,user16_fall6,fall6,fall,20.0,25.0,700,874,34.92,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,700,704
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user16\user16_fall7.csv,user16,user16_fall7,fall7,fall,20.0,25.0,829,1036,41.4,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,829,829
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user16\user16_fall8.csv,user16,user16_fall8,fall8,fall,20.0,25.0,228,284,11.32,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,228,228
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user17\user17_fall1.csv,user17,user17_fall1,fall1,fall,20.0,25.0,180,224,8.92,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,180,180
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user17\user17_fall2.csv,user17,user17_fall2,fall2,fall,20.0,25.0,479,598,23.88,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,479,479
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user17\user17_fall3.csv,user17,user17_fall3,fall3,fall,20.0,25.0,1145,1431,57.2,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,1145,1145
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user17\user17_fall4.csv,user17,user17_fall4,fall4,fall,20.0,25.0,391,488,19.48,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,391,391
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user17\user17_fall5.csv,user17,user17_fall5,fall5,fall,20.0,25.0,1233,1541,61.6,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,1233,1233
